seed,trial,trial_seed,num_pubs,num_subs,brake_limit,encrypted,sub_id,sub_lat,sub_lon,optimal_pub_id,optimal_dist,received_pub_id,received_dist,stretch,recall,num_received,latency_ms,latency_per_pub_ms
42,15,57,10,10,4,0,6,57.2063,-88.8247,1,16.9725,1,16.9725,1,1,2,112.287,101.337
42,15,57,10,10,4,0,7,59.7099,12.6802,8,5.7019,8,5.7019,1,1,2,112.288,26.2184
42,15,57,10,10,4,0,8,56.7948,139.039,7,39.2995,7,39.2995,1,1,2,112.289,36.5645
42,15,57,10,10,4,0,9,-31.4443,-108.276,9,26.9041,9,26.9041,1,1,5,112.307,14.4632
42,16,58,10,10,4,0,0,24.2142,-149.806,1,109.363,1,109.363,1,1,2,105.995,95.4118
42,16,58,10,10,4,0,1,-54.639,162.249,4,14.952,4,14.952,1,1,3,106.005,64.497
42,16,58,10,10,4,0,2,43.9822,-100.471,3,73.3683,3,73.3683,1,1,3,106.006,74.8184
42,16,58,10,10,4,0,3,-75.9833,-88.8688,5,12.5651,5,12.5651,1,1,3,106.007,54.2274
42,16,58,10,10,4,0,4,-40.8693,34.9095,6,35.5773,6,35.5773,1,1,6,106.017,41.953
42,16,58,10,10,4,0,5,-67.2697,-165.781,1,17.1379,1,17.1379,1,1,2,106,95.4165
42,16,58,10,10,4,0,6,6.23489,-123.349,1,96.1089,1,96.1089,1,1,2,106.001,95.4178
42,16,58,10,10,4,0,7,-75.1512,-113.892,1,12.898,1,12.898,1,1,2,106.002,95.4186
42,16,58,10,10,4,0,8,78.9071,177.796,0,32.2242,0,32.2242,1,1,1,105.991,105.963
42,16,58,10,10,4,0,9,47.8187,-134.932,3,84.0937,3,84.0937,1,1,3,106.008,74.8207
42,17,59,10,10,4,0,0,-51.6879,-38.4627,3,11.5775,3,11.5775,1,1,3,107.27,73.949
42,17,59,10,10,4,0,1,73.3162,118.498,4,25.5066,4,25.5066,1,1,2,107.259,63.596
42,17,59,10,10,4,0,2,86.3866,-104.53,4,4.52787,4,4.52787,1,1,3,107.271,63.6074
42,17,59,10,10,4,0,3,-36.5989,-15.9318,9,16.378,9,16.378,1,1,4,107.28,10.3279
42,17,59,10,10,4,0,4,-22.2375,151.878,0,48.2694,0,48.2694,1,1,1,107.25,107.217
