[bench-env] cpu_model=AMD Ryzen 9 8945HS w/ Radeon 780M Graphics
[bench-env] nproc=2
[bench-env] kernel=7.0.0-30-generic
[bench-env] gmp=6.3.0
[bench-env] build=Release
[bench-env] git=not-embedded (see run_full_eval.sh env.txt)
[bench-run] broker=127.0.0.1:8080 num_pubs=20 num_subs=50 num_migrations=20 trials=30 seed=42 encrypted=0 timeout_ms=1000
[bench-net] subscriber_so_rcvbuf requested=4194304 actual=8388608
Trial 23 migration 6 (moved pub 19): closer=2 farther=1
Trial 23 migration 7 (moved pub 0): closer=0 farther=1
Trial 23 migration 8 (moved pub 1): closer=1 farther=0
Trial 23 migration 9 (moved pub 2): closer=0 farther=3
Trial 23 migration 10 (moved pub 5): closer=1 farther=0
Trial 23 migration 11 (moved pub 18): closer=1 farther=2
Trial 23 migration 12 (moved pub 19): closer=5 farther=2
Trial 23 migration 13 (moved pub 3): closer=1 farther=1
Trial 23 migration 14 (moved pub 12): closer=2 farther=2
Trial 23 migration 15 (moved pub 1): closer=0 farther=1
Trial 23 migration 16 (moved pub 2): closer=5 farther=3
Trial 23 migration 17 (moved pub 2): closer=2 farther=8
Trial 23 migration 18 (moved pub 4): closer=0 farther=1
Trial 23 migration 19 (moved pub 9): closer=0 farther=3
Trial 24 migration 0 (moved pub 16): closer=0 farther=2
Trial 24 migration 1 (moved pub 3): closer=1 farther=3
Trial 24 migration 2 (moved pub 8): closer=2 farther=2
Trial 24 migration 3 (moved pub 13): closer=3 farther=2
Trial 24 migration 4 (moved pub 18): closer=1 farther=0
Trial 24 migration 5 (moved pub 17): closer=0 farther=4
Trial 24 migration 6 (moved pub 3): closer=1 farther=4
Trial 24 migration 7 (moved pub 7): closer=0 farther=6
Trial 24 migration 8 (moved pub 4): closer=1 farther=2
Trial 24 migration 9 (moved pub 7): closer=2 farther=6
Trial 24 migration 10 (moved pub 7): closer=0 farther=8
Trial 24 migration 11 (moved pub 18): closer=3 farther=1
Trial 24 migration 12 (moved pub 10): closer=3 farther=0
Trial 24 migration 13 (moved pub 11): closer=0 farther=0
Trial 24 migration 14 (moved pub 10): closer=0 farther=3
Trial 24 migration 15 (moved pub 4): closer=4 farther=1
Trial 24 migration 16 (moved pub 12): closer=1 farther=0
Trial 24 migration 17 (moved pub 2): closer=5 farther=0
Trial 24 migration 18 (moved pub 9): closer=0 farther=1
Trial 24 migration 19 (moved pub 14): closer=2 farther=0
Trial 25 migration 0 (moved pub 5): closer=2 farther=5
Trial 25 migration 1 (moved pub 13): closer=5 farther=1
Trial 25 migration 2 (moved pub 4): closer=4 farther=2
Trial 25 migration 3 (moved pub 3): closer=1 farther=1
Trial 25 migration 4 (moved pub 2): closer=5 farther=2
Trial 25 migration 5 (moved pub 2): closer=0 farther=7
Trial 25 migration 6 (moved pub 5): closer=2 farther=7
Trial 25 migration 7 (moved pub 1): closer=1 farther=1
Trial 25 migration 8 (moved pub 10): closer=1 farther=2
Trial 25 migration 9 (moved pub 15): closer=2 farther=0
Trial 25 migration 10 (moved pub 1): closer=3 farther=2
Trial 25 migration 11 (moved pub 5): closer=1 farther=9
Trial 25 migration 12 (moved pub 12): closer=1 farther=6
Trial 25 migration 13 (moved pub 4): closer=4 farther=3
Trial 25 migration 14 (moved pub 9): closer=1 farther=0
Trial 25 migration 15 (moved pub 1): closer=1 farther=4
Trial 25 migration 16 (moved pub 4): closer=1 farther=7
Trial 25 migration 17 (moved pub 10): closer=1 farther=3
Trial 25 migration 18 (moved pub 19): closer=2 farther=0
Trial 25 migration 19 (moved pub 7): closer=0 farther=1
Trial 26 migration 0 (moved pub 19): closer=4 farther=1
Trial 26 migration 1 (moved pub 3): closer=2 farther=4
Trial 26 migration 2 (moved pub 12): closer=2 farther=2
Trial 26 migration 3 (moved pub 11): closer=1 farther=1
Trial 26 migration 4 (moved pub 15): closer=5 farther=1
Trial 26 migration 5 (moved pub 15): closer=0 farther=6
Trial 26 migration 6 (moved pub 19): closer=4 farther=4
Trial 26 migration 7 (moved pub 0): closer=2 farther=0
Trial 26 migration 8 (moved pub 16): closer=4 farther=1
Trial 26 migration 9 (moved pub 1): closer=3 farther=1
Trial 26 migration 10 (moved pub 2): closer=0 farther=2
Trial 26 migration 11 (moved pub 10): closer=0 farther=3
Trial 26 migration 12 (moved pub 12): closer=3 farther=1
Trial 26 migration 13 (moved pub 7): closer=2 farther=1
Trial 26 migration 14 (moved pub 0): closer=2 farther=0
Trial 26 migration 15 (moved pub 15): closer=1 farther=5
Trial 26 migration 16 (moved pub 8): closer=2 farther=2
Trial 26 migration 17 (moved pub 18): closer=0 farther=3
Trial 26 migration 18 (moved pub 3): closer=1 farther=4
Trial 26 migration 19 (moved pub 6): closer=0 farther=3
Trial 27 migration 0 (moved pub 12): closer=5 farther=7
Trial 27 migration 1 (moved pub 1): closer=4 farther=1
Trial 27 migration 2 (moved pub 19): closer=2 farther=4
Trial 27 migration 3 (moved pub 11): closer=4 farther=1
Trial 27 migration 4 (moved pub 1): closer=2 farther=2
Trial 27 migration 5 (moved pub 17): closer=2 farther=1
Trial 27 migration 6 (moved pub 9): closer=2 farther=2
Trial 27 migration 7 (moved pub 17): closer=0 farther=3
Trial 27 migration 8 (moved pub 6): closer=3 farther=0
Trial 27 migration 9 (moved pub 5): closer=4 farther=1
Trial 27 migration 10 (moved pub 19): closer=6 farther=3
Trial 27 migration 11 (moved pub 19): closer=2 farther=9
Trial 27 migration 12 (moved pub 18): closer=2 farther=1
Trial 27 migration 13 (moved pub 10): closer=2 farther=1
Trial 27 migration 14 (moved pub 5): closer=2 farther=3
Trial 27 migration 15 (moved pub 2): closer=0 farther=0
Trial 27 migration 16 (moved pub 1): closer=1 farther=3
Trial 27 migration 17 (moved pub 15): closer=1 farther=1
Trial 27 migration 18 (moved pub 13): closer=0 farther=1
Trial 27 migration 19 (moved pub 10): closer=0 farther=3
Trial 28 migration 0 (moved pub 15): closer=0 farther=0
Trial 28 migration 1 (moved pub 14): closer=5 farther=5
Trial 28 migration 2 (moved pub 11): closer=2 farther=1
Trial 28 migration 3 (moved pub 3): closer=5 farther=1
Trial 28 migration 4 (moved pub 8): closer=0 farther=2
Trial 28 migration 5 (moved pub 11): closer=0 farther=3
Trial 28 migration 6 (moved pub 10): closer=1 farther=3
Trial 28 migration 7 (moved pub 6): closer=2 farther=3
Trial 28 migration 8 (moved pub 8): closer=2 farther=2
Trial 28 migration 9 (moved pub 5): closer=0 farther=2
Trial 28 migration 10 (moved pub 7): closer=1 farther=5
Trial 28 migration 11 (moved pub 16): closer=6 farther=2
Trial 28 migration 12 (moved pub 18): closer=2 farther=1
Trial 28 migration 13 (moved pub 15): closer=4 farther=0
Trial 28 migration 14 (moved pub 5): closer=2 farther=2
Trial 28 migration 15 (moved pub 5): closer=1 farther=4
Trial 28 migration 16 (moved pub 13): closer=1 farther=0
Trial 28 migration 17 (moved pub 10): closer=0 farther=2
Trial 28 migration 18 (moved pub 3): closer=3 farther=4
Trial 28 migration 19 (moved pub 14): closer=2 farther=6
Trial 29 migration 0 (moved pub 1): closer=2 farther=1
Trial 29 migration 1 (moved pub 18): closer=7 farther=0
Trial 29 migration 2 (moved pub 5): closer=1 farther=5
Trial 29 migration 3 (moved pub 5): closer=0 farther=6
Trial 29 migration 4 (moved pub 13): closer=3 farther=1
Trial 29 migration 5 (moved pub 13): closer=4 farther=4
Trial 29 migration 6 (moved pub 2): closer=0 farther=3
Trial 29 migration 7 (moved pub 19): closer=6 farther=1
Trial 29 migration 8 (moved pub 6): closer=4 farther=3
Trial 29 migration 9 (moved pub 17): closer=5 farther=2
Trial 29 migration 10 (moved pub 0): closer=2 farther=1
Trial 29 migration 11 (moved pub 12): closer=1 farther=0
Trial 29 migration 12 (moved pub 12): closer=2 farther=1
Trial 29 migration 13 (moved pub 7): closer=4 farther=2
Trial 29 migration 14 (moved pub 8): closer=3 farther=0
Trial 29 migration 15 (moved pub 16): closer=0 farther=1
Trial 29 migration 16 (moved pub 16): closer=3 farther=1
Trial 29 migration 17 (moved pub 5): closer=1 farther=0
Trial 29 migration 18 (moved pub 15): closer=1 farther=0
Trial 29 migration 19 (moved pub 18): closer=1 farther=3
[dynamics] closer: records=1036 converged=998 rate=0.96332 unconverged=38 conv_ms mean=0.586876 median=0.250001 p95=2.00787 p99=7.43454
[dynamics] farther: records=1391 converged=0 rate=0 unconverged=1391 conv_ms mean=-1 median=-1 p95=-1 p99=-1 new_optimal_seen_before=618/1391
[bench-broker] delivered_local=6287 braked=0
[bench-net] udp_rcvbuf_errors_delta=0 udp_in_errors_delta=0
